order_id,date,customer_id,product_id,revenue,units,source
4667,2023-03-01 01:06:12,583,51,83.15,2,web
4547,2023-01-28 06:27:06,117,185,56.84,2,app
3707,2023-02-28 17:18:11,1124,203,39.21,1,app
2853,2023-02-16 19:02:48,945,42,94.02,3,app
3764,2023-01-04 02:46:14,2112,190,97.53,1,app
3835,2023-01-02 00:20:12,1356,91,16.48,4,app
1353,2023-03-24 21:10:01,731,180,5.91,1,web
4061,2023-02-07 07:43:59,2409,230,39.57,4,app
4440,2023-01-24 17:47:35,30,40,96.75,2,app
4279,2023-02-02 11:58:22,2258,102,62.78,4,web
3029,2023-03-13 08:08:30,2137,67,22.18,2,app
1517,2023-03-20 05:02:17,1418,130,46.39,2,web
3519,2023-01-14 12:29:02,2257,160,14.64,1,web
2261,2023-02-27 09:30:56,830,34,78.5,3,app
2629,2023-01-03 16:03:53,788,7,23.09,4,web
3271,2023-02-26 00:13:31,1403,111,66.5,1,app
1154,2023-02-16 09:14:58,931,149,18.52,1,web
3102,2023-02-06 18:29:27,591,73,56.05,2,app
1435,2023-01-07 18:33:20,2269,82,21.26,4,app
6,2023-03-28 12:13:34,802,165,97.06,3,web
768,2023-03-03 05:40:10,2247,7,23.09,2,web
668,2023-02-16 16:23:58,2433,129,85.18,4,web
775,2023-03-13 04:42:55,2437,161,34.62,3,web
4339,2023-02-10 20:38:57,1410,41,66.1,2,app
2592,2023-01-05 04:48:58,52,26,98.94,3,app
104,2023-01-24 17:08:21,1404,99,62.64,5,app
3617,2023-02-22 02:10:34,1791,144,89.62,3,web
619,2023-02-23 22:43:37,596,90,19.96,4,web
1633,2023-03-16 21:31:45,307,85,14.5,1,web
2028,2023-01-28 06:29:19,958,211,21.27,4,app
4209,2023-01-13 22:33:28,67,136,66.08,1,app
167,2023-01-02 22:07:05,985,172,39.84,1,app
4887,2023-02-24 21:20:30,613,168,65.47,4,web
2194,2023-03-13 18:10:06,1127,59,29.9,2,app
4245,2023-01-18 08:30:24,1193,201,58.77,2,app
4391,2023-01-18 14:59:49,321,154,27.45,1,app
953,2023-02-23 02:26:29,298,191,11.45,3,app
4281,2023-03-14 19:07:33,398,77,57.61,3,web
3025,2023-03-25 15:16:21,2264,225,77.91,2,app
3621,2023-03-03 01:08:54,2217,5,22.83,2,web
3204,2023-03-06 22:16:19,1447,159,5.92,4,app
3774,2023-03-23 03:13:43,792,138,56.49,2,web
3072,2023-01-20 13:13:31,1912,60,48.95,2,web
2061,2023-03-19 20:18:50,1705,206,88.94,1,app
2055,2023-02-10 16:55:21,1203,27,24.13,2,web
2007,2023-01-11 04:45:36,1467,220,36.85,5,web
4612,2023-02-04 15:10:43,979,35,78.52,3,app
2848,2023-01-21 17:40:07,520,171,87.56,1,app
3015,2023-01-01 08:14:22,1742,33,48.96,3,app
3493,2023-03-08 13:11:45,1775,136,66.08,5,web
736,2023-02-13 18:16:31,1752,212,11.8,2,app
4652,2023-03-05 09:37:43,197,155,62.5,2,app
3771,2023-01-31 21:56:36,7,102,62.78,2,web
4147,2023-03-07 11:45:34,1860,237,63.3,2,web
83,2023-03-05 05:10:39,245,119,37.91,4,app
4199,2023-02-28 03:43:58,869,205,74.74,5,web
927,2023-02-19 20:06:10,1296,219,44.09,1,app
4241,2023-02-17 00:49:42,1721,212,11.8,3,web
3981,2023-01-19 07:03:26,959,234,8.13,4,web
468,2023-03-21 19:37:18,1860,12,67.83,5,app
432,2023-01-05 11:42:32,1081,213,80.06,5,web
4222,2023-02-15 23:17:24,2107,135,72.48,2,app
4963,2023-03-04 12:21:00,1586,160,14.64,1,web
627,2023-03-20 22:08:01,972,174,42.34,1,app
4830,2023-03-25 16:03:56,193,106,96.51,3,app
1230,2023-01-31 04:06:32,550,53,10.83,2,app
1845,2023-01-05 18:18:49,1684,7,23.09,5,app
3718,2023-02-08 03:11:52,2137,8,39.81,5,app
57,2023-01-27 10:26:48,1778,162,71.6,2,web
4732,2023-03-03 19:35:03,524,157,29.69,2,web
2670,2023-03-12 03:36:07,1685,43,29.49,2,web
2975,2023-03-19 12:35:11,2230,180,5.91,2,app
2044,2023-02-24 22:55:09,2163,115,88.66,3,web
577,2023-01-18 23:21:54,1805,198,51.53,2,web
376,2023-01-19 07:39:55,1840,63,22.73,2,web
1212,2023-03-09 07:58:38,861,164,13.99,2,app
4831,2023-02-09 13:48:38,8,180,5.91,5,app
1900,2023-01-25 01:07:27,248,71,25.14,2,app
4311,2023-01-03 00:09:49,1518,211,21.27,2,app
1770,2023-01-07 04:55:42,1395,212,11.8,4,app
3978,2023-02-04 17:38:42,623,205,74.74,5,web
3076,2023-01-07 18:28:00,199,46,91.75,4,web
3093,2023-02-26 22:50:54,645,193,13.02,3,web
62,2023-01-15 06:23:25,408,235,30.67,3,web
3428,2023-02-02 12:42:56,1496,173,12.01,2,web
311,2023-02-16 09:19:50,2333,233,70.89,5,web
1563,2023-03-10 02:37:57,1879,205,74.74,4,app
340,2023-03-10 12:05:44,29,50,27.38,3,web
420,2023-01-29 19:50:58,1779,102,62.78,5,web
3333,2023-03-26 20:50:56,1095,139,36.33,1,app
881,2023-02-20 22:14:41,1652,107,29.51,3,web
1164,2023-03-12 18:25:12,1554,40,96.75,3,web
3852,2023-02-25 12:32:05,22,141,63.16,3,app
4346,2023-01-15 15:57:46,1913,212,11.8,5,web
2785,2023-01-29 03:46:59,535,131,46.98,4,web
1699,2023-02-27 06:30:45,2289,142,70.66,4,web
2870,2023-01-08 04:57:47,2095,100,86.41,2,web
335,2023-01-16 07:37:29,1922,226,31.63,2,web
3020,2023-03-06 07:55:20,1880,126,14.26,5,web
1133,2023-02-12 13:00:27,674,9,79.84,2,web
3876,2023-01-30 17:07:24,653,64,54.4,2,web
2387,2023-03-23 07:09:16,450,211,21.27,4,app
4691,2023-01-28 18:52:08,1940,153,31.47,1,web
2155,2023-02-21 08:18:13,2273,13,21.07,1,app
133,2023-03-14 22:47:29,1468,238,73.49,1,web
610,2023-03-07 01:53:54,2276,172,39.84,5,web
713,2023-03-01 04:51:32,2087,121,5.86,4,app
11,2023-01-25 14:58:54,437,16,28.62,2,app
4210,2023-02-08 18:29:10,1213,35,78.52,2,web
1249,2023-01-23 08:47:57,1608,204,13.67,4,app
1042,2023-02-21 18:19:14,776,174,42.34,5,web
4007,2023-01-04 13:39:31,1507,142,70.66,1,app
4195,2023-02-06 23:26:12,1883,130,46.39,4,app
1861,2023-01-27 12:08:25,668,24,42.42,4,app
2916,2023-03-04 11:37:48,509,235,30.67,5,web
957,2023-02-16 19:09:26,1415,205,74.74,1,app
883,2023-03-01 01:02:31,251,125,63.32,4,web
4813,2023-02-27 02:10:50,554,27,24.13,2,app
3920,2023-01-09 15:55:23,1563,234,8.13,4,web
2295,2023-01-21 09:29:02,298,75,83.48,2,web
1662,2023-03-28 09:56:43,2,205,74.74,4,app
753,2023-03-25 13:37:36,1105,135,72.48,3,web
4544,2023-01-18 17:23:53,956,208,10.48,5,app
2544,2023-02-24 07:12:41,1452,234,8.13,1,app
331,2023-02-19 13:31:14,1918,71,25.14,4,web
2512,2023-02-26 13:22:59,2450,103,34.24,2,app
187,2023-03-27 16:03:22,21,113,80.26,2,web
4629,2023-02-17 09:54:30,1111,95,13.12,4,web
3597,2023-03-16 20:42:50,1612,215,78.52,2,web
3218,2023-03-05 03:11:55,436,107,29.51,4,web
3558,2023-01-14 14:16:24,1573,86,44.04,1,web
3628,2023-01-25 23:00:45,829,161,34.62,2,web
2214,2023-03-06 04:37:38,844,158,44.8,3,app
3562,2023-03-08 11:02:43,1651,236,18.32,2,web
323,2023-02-13 04:27:06,433,172,39.84,5,web
1447,2023-03-30 15:04:34,2339,31,74.9,3,app
1449,2023-02-17 02:56:47,2076,131,46.98,4,app
2431,2023-03-01 13:00:30,661,36,25.01,5,app
4467,2023-01-31 22:36:09,1284,36,25.01,4,web
59,2023-01-07 14:01:23,1441,77,57.61,1,app
1616,2023-03-03 03:10:21,1251,129,85.18,1,web
4460,2023-01-10 19:16:58,1186,15,43.46,4,web
2149,2023-01-30 05:51:15,1026,105,85.92,4,app
4765,2023-02-10 18:13:27,977,163,23.41,3,app
2198,2023-03-02 20:28:59,2412,230,39.57,3,web
2328,2023-03-18 04:47:53,536,9,79.84,4,web
4165,2023-01-26 18:48:09,631,159,5.92,3,web
362,2023-02-24 08:03:47,1040,236,18.32,1,app
2815,2023-02-16 18:26:07,669,202,91.58,2,app
25,2023-03-07 15:29:53,1845,112,50.15,3,web
2727,2023-01-21 13:08:06,2201,13,21.07,5,app
2980,2023-01-18 16:40:13,901,179,65.13,1,app
953,2023-02-23 02:26:29,298,169,17.29,5,app
520,2023-03-20 20:10:46,2072,108,75.11,5,web
981,2023-03-20 05:00:42,1241,60,48.95,3,app
2589,2023-01-06 20:09:40,1376,56,27.6,3,web
4948,2023-01-16 06:15:21,1779,129,85.18,2,app
4630,2023-02-17 23:56:17,639,134,88.46,5,app
3427,2023-03-16 04:54:08,631,134,88.46,4,app
4079,2023-02-07 23:28:10,1138,60,48.95,1,web
1363,2023-01-09 15:58:06,1303,17,89.24,3,app
3060,2023-02-16 16:00:34,2108,53,10.83,5,web
4344,2023-02-05 15:34:06,1545,214,11.53,2,app
4970,2023-02-02 13:49:24,1471,162,71.6,4,web
3998,2023-01-07 05:26:36,1893,181,97.85,2,app
4329,2023-02-08 01:40:01,1967,131,46.98,3,web
2292,2023-02-16 21:19:35,2033,175,86.04,1,app
893,2023-03-12 09:10:54,730,20,71.6,4,web
3029,2023-03-13 08:08:30,2137,230,39.57,2,app
910,2023-02-08 07:26:06,2337,57,94.74,2,app
4720,2023-01-04 00:05:34,557,74,95.27,3,app
1,2023-02-20 11:09:04,2273,95,13.12,3,app
354,2023-03-26 01:15:44,266,219,44.09,3,web
3969,2023-02-14 10:05:18,594,58,27.34,5,app
2237,2023-02-26 06:49:25,2447,149,18.52,3,web
4455,2023-01-28 23:07:43,347,206,88.94,3,web
3746,2023-02-12 02:32:06,562,60,48.95,1,app
3047,2023-02-02 08:52:45,1611,206,88.94,2,app
1456,2023-01-12 23:09:20,2295,117,56.14,2,app
3078,2023-03-26 16:49:13,1604,120,89.81,3,app
3024,2023-01-04 18:56:27,2265,119,37.91,2,app
1402,2023-02-13 12:53:39,228,167,22.18,5,app
1752,2023-03-12 22:33:11,288,177,37.67,5,web
2394,2023-03-09 15:01:20,1564,225,77.91,4,app
4124,2023-01-29 19:33:25,1421,76,19.21,3,web
3023,2023-03-25 03:05:23,255,69,81.07,4,web
4335,2023-03-28 05:22:08,1293,160,14.64,4,app
1693,2023-03-28 16:53:47,1435,201,58.77,2,app
436,2023-02-22 04:43:13,1928,16,28.62,2,web
2071,2023-02-20 18:17:29,1571,7,23.09,3,app
1400,2023-02-18 00:34:48,2112,187,68.07,2,app
2099,2023-01-30 00:17:39,1618,108,75.11,3,app
839,2023-01-31 02:20:56,1320,184,15.76,2,app
832,2023-03-16 09:21:56,204,224,70.11,1,app
1456,2023-01-12 23:09:20,2295,129,85.18,5,app
3652,2023-02-20 11:32:03,25,109,18.11,5,app
4029,2023-02-28 02:15:56,1506,1,74.6,4,web
2765,2023-01-11 03:36:52,1607,238,73.49,1,app
4757,2023-02-09 12:35:11,1441,71,25.14,3,app
883,2023-03-01 01:02:31,251,223,60.76,1,web
2934,2023-02-20 09:33:50,1425,12,67.83,3,web
253,2023-03-01 14:55:37,226,39,11.11,3,app
2854,2023-01-26 13:40:49,1427,209,45.24,5,web
4080,2023-03-19 18:03:47,1475,223,60.76,2,app
2672,2023-03-19 04:56:00,108,26,98.94,3,web
1142,2023-02-19 16:30:04,2031,24,42.42,4,web
3762,2023-02-24 12:24:36,1981,69,81.07,4,app
3748,2023-01-06 02:02:45,295,222,38.57,5,web
4296,2023-02-14 12:53:49,1627,22,16.71,2,app
4240,2023-01-02 19:42:18,1896,108,75.11,1,app
4306,2023-03-11 07:46:55,766,132,73.78,3,app
375,2023-01-12 22:20:29,750,229,20.94,1,web
4479,2023-02-11 01:28:18,603,182,16.41,5,web
2724,2023-03-08 12:06:36,1052,86,44.04,2,app
3713,2023-03-05 22:06:48,1914,29,53.64,2,web
1722,2023-02-20 02:33:13,1690,211,21.27,2,app
3860,2023-01-10 19:29:32,762,15,43.46,2,web
2312,2023-02-24 19:39:37,293,12,67.83,5,web
3661,2023-03-26 04:43:50,1757,145,87.83,3,web
3295,2023-01-31 18:44:45,2293,144,89.62,3,app
666,2023-03-22 09:22:09,726,25,68.32,1,web
3213,2023-01-29 07:54:58,867,52,63.12,5,web
3342,2023-01-17 14:31:23,1821,108,75.11,1,web
154,2023-02-21 12:23:24,1604,200,16.13,3,app
4843,2023-01-16 05:33:33,387,109,18.11,4,web
2741,2023-01-10 01:37:20,866,129,85.18,4,app
1186,2023-03-25 17:28:02,882,52,63.12,4,web
4507,2023-03-23 01:15:19,2172,20,71.6,4,web
2720,2023-03-23 09:00:27,1544,94,11.08,1,app
2730,2023-01-27 21:48:44,19,218,32.16,4,web
1910,2023-02-11 11:09:53,2196,191,11.45,5,web
1040,2023-01-17 06:02:13,1956,137,12.98,4,app
1542,2023-03-27 16:29:07,897,45,47.2,2,web
1061,2023-01-09 08:00:38,2048,122,87.97,2,app
1961,2023-03-25 06:18:12,581,22,16.71,1,web
2962,2023-02-21 14:55:58,1088,199,40.28,1,app
247,2023-01-25 21:39:42,2251,74,95.27,1,app
4846,2023-01-04 21:24:35,2289,202,91.58,4,app
1092,2023-02-02 04:23:37,1154,151,91.75,2,app
140,2023-01-26 09:31:44,1496,22,16.71,3,web
4810,2023-01-19 12:46:31,1028,209,45.24,1,app
4996,2023-03-30 17:53:49,446,84,71.84,1,web
3186,2023-03-07 13:21:56,1019,53,10.83,4,app
3013,2023-01-28 16:55:10,1286,2,85.17,2,web
1904,2023-02-19 04:05:22,187,178,53.42,4,app
1486,2023-01-24 05:06:36,49,159,5.92,2,web
1469,2023-03-05 19:12:15,207,115,88.66,3,app
987,2023-01-25 09:39:01,2409,141,63.16,3,web
4219,2023-02-25 21:30:34,433,119,37.91,2,web
412,2023-01-28 10:09:54,694,44,63.19,1,web
3359,2023-03-21 21:22:58,371,129,85.18,2,app
3402,2023-02-02 05:08:56,1492,123,32.46,3,app
3232,2023-03-26 12:11:19,1947,187,68.07,1,web
194,2023-01-02 14:48:03,850,217,15.17,3,web
1964,2023-03-20 07:17:41,1981,44,63.19,1,app
334,2023-01-25 02:43:03,1272,37,14.6,3,app
2029,2023-02-23 13:58:28,937,230,39.57,4,web
4257,2023-03-30 09:58:01,1765,173,12.01,3,app
1393,2023-02-06 10:52:24,1956,105,85.92,3,app
277,2023-02-11 08:28:36,324,137,12.98,3,app
1229,2023-01-15 23:12:34,719,110,80.01,3,app
3537,2023-03-23 17:06:09,1839,135,72.48,4,web
849,2023-03-05 07:00:39,2348,233,70.89,5,app
3835,2023-01-02 00:20:12,1356,195,13.36,3,app
3592,2023-02-18 04:02:46,2070,196,23.19,4,web
1993,2023-02-06 03:51:29,1573,86,44.04,4,web
4712,2023-03-04 04:13:49,1612,41,66.1,5,web
4850,2023-02-09 11:21:06,1773,65,90.16,2,web
4206,2023-01-21 16:57:09,829,70,90.77,4,web
2040,2023-02-01 15:40:25,945,67,22.18,3,app
4715,2023-01-12 14:38:53,1093,198,51.53,2,web
4401,2023-01-20 10:06:14,50,222,38.57,4,app
4637,2023-03-15 23:22:47,1523,121,5.86,2,web
3498,2023-02-04 09:33:24,1912,14,17.14,1,web
2983,2023-03-29 02:21:37,2139,24,42.42,4,app
2196,2023-03-22 10:09:41,1938,1,74.6,5,app
1368,2023-02-28 18:22:13,1535,135,72.48,1,app
1692,2023-01-06 00:33:00,145,98,6.85,4,web
4628,2023-02-20 11:24:12,578,228,18.32,5,web
1054,2023-01-13 14:21:11,1050,234,8.13,5,app
2507,2023-01-31 02:52:50,449,213,80.06,5,app
4293,2023-01-22 17:47:04,1572,131,46.98,3,web
4448,2023-01-14 13:33:42,306,63,22.73,4,app
2418,2023-01-17 17:28:39,872,169,17.29,3,web
2238,2023-01-05 16:52:32,600,112,50.15,4,web
1272,2023-03-09 22:36:17,713,51,83.15,2,app
3036,2023-01-07 08:01:59,1404,43,29.49,4,web
1725,2023-01-08 09:15:29,1943,99,62.64,2,app
3717,2023-02-13 11:04:56,2278,19,61.39,2,web
2783,2023-02-22 22:12:45,1467,79,46.74,2,app
118,2023-03-29 15:25:16,2210,86,44.04,3,web
4868,2023-02-08 06:19:35,1854,87,67.86,1,app
2357,2023-01-06 14:54:58,1698,1,74.6,4,app
791,2023-02-12 15:35:44,1361,18,32.23,2,app
923,2023-03-15 22:22:53,640,171,87.56,3,app
1537,2023-03-26 06:20:14,1752,13,21.07,1,web
1718,2023-02-11 07:34:45,2253,23,43.71,3,web
1836,2023-01-08 02:55:47,575,9,79.84,3,web
2137,2023-02-22 17:12:50,150,209,45.24,4,app
3704,2023-03-09 15:22:58,1283,144,89.62,1,web
660,2023-03-05 14:38:00,1765,176,61.48,3,app
4230,2023-01-12 20:59:51,1673,88,81.31,2,web
392,2023-01-24 20:05:48,2435,126,14.26,3,web
228,2023-01-06 19:44:07,2252,201,58.77,4,app
3967,2023-02-03 10:57:07,2287,228,18.32,3,app
3806,2023-02-04 23:36:15,1258,235,30.67,1,app
1990,2023-03-19 23:17:28,1523,27,24.13,4,web
3409,2023-02-19 21:00:36,1630,2,85.17,3,web
2404,2023-02-19 11:00:19,1813,89,19.01,5,app
2814,2023-02-14 04:21:47,475,190,97.53,5,app
173,2023-01-08 08:49:44,572,219,44.09,5,web
3108,2023-01-19 01:26:24,1729,121,5.86,4,web
772,2023-01-11 08:39:56,1457,10,93.17,2,web
2212,2023-02-27 08:27:42,1100,34,78.5,2,app
471,2023-01-12 01:15:13,706,10,93.17,5,app
313,2023-01-19 23:34:55,883,218,32.16,2,app
4841,2023-02-28 17:33:00,1326,60,48.95,4,app
4962,2023-01-11 23:43:44,375,168,65.47,4,web
2003,2023-01-22 14:08:09,1858,218,32.16,5,app
154,2023-02-21 12:23:24,1604,218,32.16,3,app
675,2023-01-05 05:17:16,291,141,63.16,5,app
1712,2023-02-02 20:29:54,86,127,24.01,4,app
2671,2023-01-02 16:15:35,179,220,36.85,1,app
488,2023-03-07 20:12:16,2033,228,18.32,4,web
3695,2023-02-03 07:15:23,802,230,39.57,2,app
1801,2023-03-07 20:48:44,447,29,53.64,4,app
3482,2023-03-18 18:37:05,1103,14,17.14,4,web
45,2023-03-02 02:55:22,808,232,80.49,2,app
784,2023-03-08 21:54:20,2255,125,63.32,4,web
702,2023-02-19 15:02:33,1699,145,87.83,4,app
2781,2023-01-07 00:44:35,1434,165,97.06,1,app
3234,2023-02-21 21:42:57,1889,216,60.92,3,app
3515,2023-01-07 06:01:42,1702,16,28.62,5,web
1353,2023-03-24 21:10:01,731,219,44.09,4,web
2879,2023-01-24 00:05:01,1713,195,13.36,3,app
56,2023-01-16 16:16:43,1638,88,81.31,5,web
3477,2023-03-15 02:24:56,2017,85,14.5,3,app
77,2023-01-25 21:51:28,1079,145,87.83,4,web
1193,2023-02-21 22:03:23,469,210,54.44,2,web
4689,2023-03-09 06:02:50,36,222,38.57,3,app
3180,2023-02-03 09:25:45,2444,66,87.05,1,web
2751,2023-02-27 12:46:26,1729,83,8.97,1,app
723,2023-02-05 16:25:43,131,164,13.99,4,web
1644,2023-01-03 02:11:32,755,160,14.64,5,app
2226,2023-01-22 20:34:59,1049,140,35.53,5,web
4339,2023-02-10 20:38:57,1410,195,13.36,3,app
2771,2023-03-28 21:56:01,1150,42,94.02,2,app
1273,2023-03-09 04:44:57,1927,184,15.76,3,app
2198,2023-03-02 20:28:59,2412,21,37.39,2,web
1735,2023-02-06 20:53:09,627,92,84.13,3,app
1411,2023-03-18 16:18:25,2385,95,13.12,2,app
2012,2023-01-24 00:03:04,2225,68,93.04,5,app
2817,2023-03-22 08:13:49,2278,182,16.41,5,app
2043,2023-01-12 13:23:43,255,80,71.87,4,app
870,2023-03-12 19:48:58,1917,236,18.32,5,app
3461,2023-03-21 05:57:48,1591,217,15.17,4,web
4602,2023-03-12 06:50:26,1107,231,90.51,2,web
3294,2023-01-28 05:47:06,1617,70,90.77,2,web
4204,2023-01-14 12:02:26,492,22,16.71,1,web
3370,2023-03-29 12:04:59,1080,56,27.6,5,app
2961,2023-01-24 01:27:15,87,226,31.63,5,web
3866,2023-02-06 07:26:34,391,88,81.31,5,app
146,2023-02-26 07:59:15,138,45,47.2,4,app
1028,2023-03-05 23:42:15,1526,155,62.5,4,web
2927,2023-02-16 08:07:27,1365,37,14.6,4,app
4032,2023-01-11 10:26:13,1106,3,29.33,2,app
4904,2023-01-10 22:09:32,2130,156,18.34,5,app
3379,2023-03-14 17:49:41,507,208,10.48,5,web
944,2023-02-26 01:05:49,2247,126,14.26,5,app
1948,2023-02-13 02:17:12,2164,64,54.4,2,app
1923,2023-02-04 03:36:31,914,109,18.11,5,web
4440,2023-01-24 17:47:35,30,8,39.81,3,app
3156,2023-02-07 15:05:30,983,47,79.97,1,web
3154,2023-02-27 21:35:25,36,209,45.24,4,web
1003,2023-03-21 23:29:15,2407,36,25.01,2,app
3330,2023-03-21 23:55:15,1353,121,5.86,1,app
4618,2023-02-26 14:47:38,557,36,25.01,5,app
4884,2023-01-18 04:21:38,200,67,22.18,1,app
4362,2023-01-31 23:09:45,1313,46,91.75,4,app
2952,2023-01-31 17:20:27,2004,47,79.97,4,app
849,2023-03-05 07:00:39,2348,3,29.33,3,app
3885,2023-01-13 12:33:39,90,47,79.97,5,app
2086,2023-03-09 22:08:33,2283,34,78.5,2,app
1590,2023-01-24 05:03:52,2080,11,45.71,5,web
964,2023-01-02 14:45:32,2168,87,67.86,2,app
3113,2023-01-28 03:19:07,1866,146,31.54,1,web
4528,2023-03-26 02:03:13,2398,194,85.04,1,app
2953,2023-03-08 09:11:48,1207,113,80.26,1,app
2566,2023-03-05 23:06:51,1342,123,32.46,3,web
834,2023-03-25 12:01:46,759,107,29.51,5,web
641,2023-01-20 13:01:44,482,112,50.15,5,web
3847,2023-02-19 23:14:05,1697,11,45.71,5,app
320,2023-03-05 15:47:08,1503,200,16.13,2,web
3436,2023-02-25 13:04:15,1941,188,25.55,2,web
598,2023-02-27 12:11:47,589,74,95.27,4,web
4949,2023-02-03 08:53:19,1198,21,37.39,3,web
242,2023-03-12 03:45:32,559,147,14.06,3,web
1578,2023-02-23 10:35:47,301,23,43.71,3,web
3014,2023-03-21 03:42:12,1223,9,79.84,4,app
3539,2023-03-22 12:04:42,911,214,11.53,2,app
2257,2023-02-04 11:26:23,2243,198,51.53,4,web
1755,2023-02-21 13:23:47,1179,19,61.39,4,app
618,2023-01-15 07:01:49,1931,185,56.84,3,app
2079,2023-03-07 04:34:08,1465,230,39.57,3,web
3247,2023-01-26 09:04:59,77,223,60.76,3,app
8,2023-02-05 11:42:32,2026,52,63.12,1,web
2429,2023-01-31 12:07:36,2273,207,19.23,3,web
420,2023-01-29 19:50:58,1779,200,16.13,1,web
3260,2023-03-02 18:33:29,1368,17,89.24,5,web
2732,2023-03-26 02:51:58,268,81,20.71,1,app
315,2023-01-01 00:01:18,2370,23,43.71,3,web
4201,2023-03-29 14:00:30,320,18,32.23,2,app
4496,2023-01-23 09:39:38,323,232,80.49,1,web
703,2023-03-24 20:58:02,1164,50,27.38,5,app
2749,2023-03-02 10:43:10,2076,221,73.68,4,web
961,2023-01-06 21:28:09,418,82,21.26,3,web
456,2023-01-02 00:38:45,2264,63,22.73,3,app
3413,2023-01-22 13:02:19,613,174,42.34,1,web
2682,2023-03-23 09:44:49,1500,67,22.18,1,web
2847,2023-02-10 03:36:32,2046,165,97.06,3,web
4727,2023-02-16 00:27:04,1674,216,60.92,2,web
1804,2023-01-04 01:31:21,843,103,34.24,1,app
1786,2023-02-05 09:42:43,2202,234,8.13,1,app
1096,2023-01-14 12:42:12,181,213,80.06,2,app
3777,2023-01-25 09:07:01,890,76,19.21,5,web
1787,2023-01-02 12:03:02,1113,17,89.24,3,app
1731,2023-02-23 06:14:12,1752,133,94.56,5,app
4143,2023-02-24 18:04:34,1069,222,38.57,2,web
296,2023-03-17 12:02:43,404,33,48.96,5,app
3981,2023-01-19 07:03:26,959,162,71.6,2,web
2208,2023-02-07 03:27:18,2344,161,34.62,1,web
3846,2023-01-21 21:46:42,1676,47,79.97,2,app
2050,2023-02-15 17:17:47,1434,34,78.5,5,app
3739,2023-03-20 09:35:58,1553,202,91.58,2,web
608,2023-01-28 20:29:09,1112,82,21.26,5,app
2559,2023-03-18 23:27:00,1339,47,79.97,1,app
583,2023-01-07 06:53:58,1841,61,99.17,3,app
2789,2023-03-28 21:30:41,2316,170,44.81,2,app
4289,2023-01-16 16:42:14,2107,29,53.64,3,web
4881,2023-03-25 19:11:26,1466,15,43.46,4,app
2035,2023-01-19 16:24:35,590,127,24.01,4,web
4767,2023-03-01 20:46:21,871,104,36.12,1,app
987,2023-01-25 09:39:01,2409,141,63.16,4,web
2865,2023-01-26 01:14:04,6,134,88.46,2,app
2017,2023-03-06 01:40:08,1325,169,17.29,4,app
3517,2023-03-27 12:59:46,2384,144,89.62,4,app
54,2023-01-20 23:29:42,581,192,64.34,1,web
675,2023-01-05 05:17:16,291,38,29.47,1,app
84,2023-03-11 01:46:55,1006,110,80.01,3,app
947,2023-01-22 14:50:59,571,110,80.01,5,web
4706,2023-02-09 23:52:59,609,92,84.13,2,app
807,2023-02-05 00:42:03,608,54,59.34,2,app
1436,2023-03-15 20:39:13,209,85,14.5,3,app
2959,2023-01-06 16:22:05,64,107,29.51,5,web
2863,2023-03-18 18:33:21,1523,129,85.18,5,web
13,2023-01-29 23:35:27,2101,137,12.98,4,app
3205,2023-02-03 09:30:57,1167,4,96.0,5,web
931,2023-01-05 20:47:22,2393,47,79.97,4,web
4571,2023-01-14 13:28:32,1421,111,66.5,3,app
2141,2023-03-16 21:42:45,1143,15,43.46,5,app
576,2023-02-25 04:43:18,173,150,25.58,4,app
1123,2023-03-30 14:19:03,1883,135,72.48,5,app
4541,2023-01-19 17:32:36,954,180,5.91,1,app
913,2023-01-05 18:36:41,2181,23,43.71,1,web
4690,2023-01-06 06:56:24,1650,188,25.55,3,web
545,2023-03-26 20:54:23,2286,18,32.23,1,app
2984,2023-03-06 14:33:51,2010,142,70.66,5,web
1864,2023-03-08 18:12:59,260,191,11.45,3,app
3158,2023-01-18 09:04:44,2241,12,67.83,5,app
4577,2023-01-01 08:50:29,1230,220,36.85,4,app
3959,2023-03-29 14:32:59,43,232,80.49,2,app
3073,2023-02-17 03:32:08,574,228,18.32,2,app
665,2023-01-09 01:19:04,1818,164,13.99,1,web
923,2023-03-15 22:22:53,640,120,89.81,1,app
4905,2023-03-22 14:01:55,857,51,83.15,4,app
1175,2023-03-23 07:19:59,2042,179,65.13,5,app
1141,2023-03-05 18:11:13,1374,152,5.99,1,app
4263,2023-03-04 01:44:44,1442,94,11.08,1,web
4928,2023-03-08 22:46:43,1217,56,27.6,5,app
1224,2023-01-26 19:51:52,1110,159,5.92,3,web
4937,2023-02-17 17:41:13,2354,191,11.45,2,app
3439,2023-01-06 20:07:29,1885,116,16.86,3,web
684,2023-03-01 06:18:02,1687,147,14.06,3,app
4967,2023-01-20 21:22:21,1640,170,44.81,2,app
2278,2023-03-19 14:01:32,2112,134,88.46,5,web
4999,2023-01-10 22:05:36,894,119,37.91,5,app
2912,2023-02-24 06:45:09,170,7,23.09,2,app
2338,2023-01-13 05:05:09,1751,200,16.13,1,app
3172,2023-02-15 05:24:52,2267,188,25.55,4,app
2464,2023-01-09 01:16:22,48,19,61.39,4,app
1879,2023-03-13 07:39:47,1994,187,68.07,5,web
443,2023-02-02 20:48:01,1475,24,42.42,4,app
